,idCat,nombreCat,nivel1,nivel2,nivel3,tipo_arbol,# codigo,descripcion,folder_id
167,1103.0,JABON LIMPIADOR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,111_arbol,,,data20220913
168,1105.0,LIMPIADOR LIQUIDO P/PISO,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,111_arbol,,,data20220913
169,1071.0,PILAS ELECTRICAS,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,111_arbol,,,data20220913
170,1106.0,SUAVIZANTE P/ROPA,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,111_arbol,,,data20220913
171,2805.0,TOALLA DE PAPEL,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,ARTICULOS DE LIMPIEZA Y PARA EL HOGAR,111_arbol,,,data20220913
172,1064.0,BARRA DE SONIDO,"ELECTRONICA, HOGAR Y LINEA BLANCA",ELECTRONICA,AUDIO Y EQUIPOS DE SONIDO,111_arbol,,,data20220913
173,1056.0,DVD / BLU RAY,"ELECTRONICA, HOGAR Y LINEA BLANCA",ELECTRONICA,TV Y VIDEO,111_arbol,,,data20220913
174,1033.0,CAFETERAS,"ELECTRONICA, HOGAR Y LINEA BLANCA",HOGAR Y LINEA BLANCA,ELECTRODOMESTICOS,111_arbol,,,data20220913
175,1023.0,EXTRACTORES DE JUGOS Y EXPRIMIDORES,"ELECTRONICA, HOGAR Y LINEA BLANCA",HOGAR Y LINEA BLANCA,ELECTRODOMESTICOS,111_arbol,,,data20220913
176,1031.0,SANDWICHERAS,"ELECTRONICA, HOGAR Y LINEA BLANCA",HOGAR Y LINEA BLANCA,ELECTRODOMESTICOS,111_arbol,,,data20220913
177,1123.0,ALKA-SELTZER,MEDICINAS,MEDICINAS,MEDICINAS,111_arbol,,,data20220913
178,1125.0,ASPIRINA,MEDICINAS,MEDICINAS,MEDICINAS,111_arbol,,,data20220913
179,2769.0,SUEROS ORALES,MEDICINAS,MEDICINAS,MEDICINAS,111_arbol,,,data20220913
180,1142.0,TEMPRA,MEDICINAS,MEDICINAS,MEDICINAS,111_arbol,,,data20220913
181,166.0,ACEITE,ALIMENTOS,"ACEITES, GRASAS Y VINAGRES",ACEITES Y GRASAS,111_arbol,,,data20220913
182,9000.0,ACEITE DE OLIVA,ALIMENTOS,"ACEITES, GRASAS Y VINAGRES",ACEITES Y GRASAS,111_arbol,,,data20220913
183,9002.0,ALCAPARRA,ALIMENTOS,"ACEITES, GRASAS Y VINAGRES",ACEITES Y GRASAS,111_arbol,,,data20220913
184,170.0,GRASA COMESTIBLE,ALIMENTOS,"ACEITES, GRASAS Y VINAGRES",ACEITES Y GRASAS,111_arbol,,,data20220913
185,172.0,MANTECA DE CERDO,ALIMENTOS,"ACEITES, GRASAS Y VINAGRES",ACEITES Y GRASAS,111_arbol,,,data20220913
186,147.0,MANTEQUILLA,ALIMENTOS,"ACEITES, GRASAS Y VINAGRES",ACEITES Y GRASAS,111_arbol,,,data20220913
187,171.0,MARGARINA,ALIMENTOS,"ACEITES, GRASAS Y VINAGRES",ACEITES Y GRASAS,111_arbol,,,data20220913
188,983.0,VINAGRE,ALIMENTOS,"ACEITES, GRASAS Y VINAGRES",VINAGRES,111_arbol,,,data20220913
189,9001.0,ACEITUNA,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
190,935.0,ALIMENTO PREPARADO PARA NIÑOS,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
191,136.0,ATUN,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
192,917.0,CHICHAROS EN LATA,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
193,915.0,CHILES,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
194,956.0,COCTEL DE FRUTAS EN ALMIBAR,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
195,970.0,CONCENTRADO DE POLLO,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
196,951.0,DURAZNOS EN ALMIBAR,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
197,864.0,ELOTE,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
198,931.0,FRIJOLES,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
199,971.0,MAYONESA,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
200,972.0,MOLE ROJO EN PASTA,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
201,973.0,MOSTAZA,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
202,14.0,PASTA PARA SOPA,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
203,952.0,PIÑA EN ALMIBAR,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
204,916.0,PURE DE TOMATE,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
205,978.0,SALSA DE SOYA,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
206,976.0,SALSA INGLESA,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
207,977.0,SALSA PICANTE,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
208,137.0,SARDINA,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
209,303.0,SOPA INSTANTANEA,ALIMENTOS,ALIMENTOS EN LATA Y PROCESADOS,ALIMENTOS EN LATA Y PROCESADOS,111_arbol,,,data20220913
210,960.0,AZUCAR,ALIMENTOS,"AZUCAR, ENDULZANTES Y CAFE","AZUCAR, ENDULZANTES Y CAFE",111_arbol,,,data20220913
211,961.0,CAFE SOLUBLE,ALIMENTOS,"AZUCAR, ENDULZANTES Y CAFE","AZUCAR, ENDULZANTES Y CAFE",111_arbol,,,data20220913
212,962.0,CAFE TOSTADO Y MOLIDO,ALIMENTOS,"AZUCAR, ENDULZANTES Y CAFE","AZUCAR, ENDULZANTES Y CAFE",111_arbol,,,data20220913
213,991.0,CHOCOLATE EN TABLILLAS,ALIMENTOS,"AZUCAR, ENDULZANTES Y CAFE","AZUCAR, ENDULZANTES Y CAFE",111_arbol,,,data20220913
214,998.0,JARABE PARA PREPARAR BEBIDAS,ALIMENTOS,"AZUCAR, ENDULZANTES Y CAFE","AZUCAR, ENDULZANTES Y CAFE",111_arbol,,,data20220913
215,950.0,MERMELADA,ALIMENTOS,"AZUCAR, ENDULZANTES Y CAFE","AZUCAR, ENDULZANTES Y CAFE",111_arbol,,,data20220913
216,996.0,MIEL DE ABEJA,ALIMENTOS,"AZUCAR, ENDULZANTES Y CAFE","AZUCAR, ENDULZANTES Y CAFE",111_arbol,,,data20220913
217,990.0,POLVO PARA BEBIDAS SABOR CHOCOLATE,ALIMENTOS,"AZUCAR, ENDULZANTES Y CAFE","AZUCAR, ENDULZANTES Y CAFE",111_arbol,,,data20220913
218,994.0,FLAN,ALIMENTOS,"AZUCAR, ENDULZANTES Y CAFE",POSTRES PARA PREPARAR,111_arbol,,,data20220913
219,995.0,GELATINA EN POLVO,ALIMENTOS,"AZUCAR, ENDULZANTES Y CAFE",POSTRES PARA PREPARAR,111_arbol,,,data20220913
220,984.0,POLVO P/HORNEAR,ALIMENTOS,"AZUCAR, ENDULZANTES Y CAFE",POSTRES PARA PREPARAR,111_arbol,,,data20220913
221,1000.0,BRANDY,ALIMENTOS,BEBIDAS,BEBIDAS ALCOHOLICAS,111_arbol,,,data20220913
222,1001.0,CERVEZA,ALIMENTOS,BEBIDAS,BEBIDAS ALCOHOLICAS,111_arbol,,,data20220913
223,1005.0,TEQUILA,ALIMENTOS,BEBIDAS,BEBIDAS ALCOHOLICAS,111_arbol,,,data20220913
224,964.0,AGUA CON GAS,ALIMENTOS,BEBIDAS,BEBIDAS NO ALCOHOLICAS,111_arbol,,,data20220913
225,965.0,AGUA SIN GAS,ALIMENTOS,BEBIDAS,BEBIDAS NO ALCOHOLICAS,111_arbol,,,data20220913
226,968.0,BEBIDAS HIDRATANTES,ALIMENTOS,BEBIDAS,BEBIDAS NO ALCOHOLICAS,111_arbol,,,data20220913
227,967.0,JUGO DE FRUTA,ALIMENTOS,BEBIDAS,BEBIDAS NO ALCOHOLICAS,111_arbol,,,data20220913
228,966.0,REFRESCO,ALIMENTOS,BEBIDAS,BEBIDAS NO ALCOHOLICAS,111_arbol,,,data20220913
229,44.0,CABEZA DE CERDO,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE CERDO,111_arbol,,,data20220913
230,49.0,CARNE MOLIDA DE CERDO,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE CERDO,111_arbol,,,data20220913
231,41.0,CHULETA DE CERDO,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE CERDO,111_arbol,,,data20220913
232,45.0,ESPINAZO DE CERDO,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE CERDO,111_arbol,,,data20220913
233,43.0,LOMO DE CERDO,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE CERDO,111_arbol,,,data20220913
234,46.0,MANITAS DE CERDO,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE CERDO,111_arbol,,,data20220913
235,42.0,MILANESA DE CERDO,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE CERDO,111_arbol,,,data20220913
236,47.0,PIERNA DE CERDO ENTERA/PERNIL,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE CERDO,111_arbol,,,data20220913
237,32.0,PECHUGA DE POLLO,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE POLLO Y PAVO,111_arbol,,,data20220913
238,33.0,PIERNA DE POLLO,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE POLLO Y PAVO,111_arbol,,,data20220913
239,31.0,POLLO ENTERO,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE POLLO Y PAVO,111_arbol,,,data20220913
240,69.0,BISTEC DE DIEZMILLO DE RES,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE RES,111_arbol,,,data20220913
241,71.0,BISTEC DE RES. CORTE DELGADO,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE RES,111_arbol,,,data20220913
242,70.0,BISTEC DEL 0,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE RES,111_arbol,,,data20220913
243,72.0,BISTEC RANCHERO,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE RES,111_arbol,,,data20220913
244,59.0,CARNE MOLIDA DE RES,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE RES,111_arbol,,,data20220913
245,52.0,CARNE PARA ASAR DE RES,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE RES,111_arbol,,,data20220913
246,61.0,CHULETA DE RES/CHULETA COSTILLA/CHULETON,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE RES,111_arbol,,,data20220913
247,60.0,FALDA DE RES,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE RES,111_arbol,,,data20220913
248,53.0,FILETE DE RES,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE RES,111_arbol,,,data20220913
249,64.0,HIGADO DE RES,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE RES,111_arbol,,,data20220913
250,77.0,MILANESA DE RES,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE RES,111_arbol,,,data20220913
251,66.0,PANZA O MENUDO DE RES,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE RES,111_arbol,,,data20220913
252,63.0,RETAZO C/HUESO DE RES,ALIMENTOS,"CARNE, POLLO Y PESCADO",CARNE DE RES,111_arbol,,,data20220913
253,850.0,ACELGA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
254,800.0,AGUACATE,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
255,851.0,AJO,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
256,853.0,APIO,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
257,854.0,BETABEL,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
258,855.0,BROCOLI,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
259,856.0,CALABAZA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
260,857.0,CEBOLLA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
261,858.0,CHAYOTE,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
262,859.0,CHICHAROS,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
263,860.0,CHILE FRESCO,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
264,868.0,CILANTRO,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
265,861.0,COL,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
266,862.0,COLIFLOR,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
267,824.0,DURAZNO,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
268,863.0,EJOTE,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
269,864.0,ELOTE,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
270,866.0,ESPINACAS,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
271,803.0,FRESA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
272,823.0,GRANADA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
273,804.0,GUAYABA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
274,867.0,HONGOS CHAMPIÑONES,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
275,9015.0,JAMAICA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
276,9017.0,JICAMA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
277,869.0,JITOMATE,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
278,826.0,KIWI,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
279,870.0,LECHUGA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
280,9018.0,LIMA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
281,806.0,LIMON,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
282,807.0,MAMEY,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
283,808.0,MANDARINA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
284,809.0,MANGO,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
285,810.0,MANZANA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
286,811.0,MELON,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
287,871.0,NOPAL,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
288,872.0,PAPA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
289,813.0,PAPAYA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
290,873.0,PEPINO,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
291,814.0,PERA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
292,827.0,PERON,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
293,874.0,PIMIENTO,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
294,816.0,PLATANO,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
295,875.0,RABANO,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
296,817.0,SANDIA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
297,9028.0,TAMARINDO,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
298,877.0,TOMATE,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
299,820.0,TORONJA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
300,821.0,TUNA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
301,822.0,UVA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
302,879.0,ZANAHORIA,ALIMENTOS,FRUTAS Y VERDURAS FRESCAS,FRUTAS Y VERDURAS FRESCAS,111_arbol,,,data20220913
303,25.0,CHOCO KRISPIS,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",CEREALES PREPARADOS,111_arbol,,,data20220913
304,24.0,CORN FLAKES,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",CEREALES PREPARADOS,111_arbol,,,data20220913
305,26.0,ZUCARITAS,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",CEREALES PREPARADOS,111_arbol,,,data20220913
306,165.0,HUEVO,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",HUEVO,111_arbol,,,data20220913
307,207.0,BARRAS DE AVENA,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",PAN Y DERIVADOS DEL TRIGO,111_arbol,,,data20220913
308,208.0,BARRAS DE CEREAL,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",PAN Y DERIVADOS DEL TRIGO,111_arbol,,,data20220913
309,22.0,HARINA DE ARROZ,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",PAN Y DERIVADOS DEL TRIGO,111_arbol,,,data20220913
310,11.0,HARINA DE TRIGO,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",PAN Y DERIVADOS DEL TRIGO,111_arbol,,,data20220913
311,12.0,HARINA HOT CAKES,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",PAN Y DERIVADOS DEL TRIGO,111_arbol,,,data20220913
312,5.0,PAN BLANCO BOLILLO,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",PAN Y DERIVADOS DEL TRIGO,111_arbol,,,data20220913
313,6.0,PAN DE CAJA,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",PAN Y DERIVADOS DEL TRIGO,111_arbol,,,data20220913
314,201.0,PAN DULCE BISQUET,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",PAN Y DERIVADOS DEL TRIGO,111_arbol,,,data20220913
315,202.0,PAN DULCE CONCHA,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",PAN Y DERIVADOS DEL TRIGO,111_arbol,,,data20220913
316,203.0,PAN DULCE CUERNO,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",PAN Y DERIVADOS DEL TRIGO,111_arbol,,,data20220913
317,204.0,PAN DULCE DONA,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",PAN Y DERIVADOS DEL TRIGO,111_arbol,,,data20220913
318,8.0,PASTELILLOS Y PAN DULCE EMPAQUETADO,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",PAN Y DERIVADOS DEL TRIGO,111_arbol,,,data20220913
319,4.0,TORTILLA DE HARINA DE TRIGO,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",PAN Y DERIVADOS DEL TRIGO,111_arbol,,,data20220913
320,1.0,HARINA DE MAIZ,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",TORTILLAS Y DERIVADOS DEL MAIZ,111_arbol,,,data20220913
321,2.0,TORTILLA DE MAIZ,ALIMENTOS,"HARINAS, CEREALES, TORTILLAS Y HUEVO",TORTILLAS Y DERIVADOS DEL MAIZ,111_arbol,,,data20220913
322,145.0,CREMA,ALIMENTOS,"LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",LACTEOS,111_arbol,,,data20220913
323,146.0,CREMA BATIDA,ALIMENTOS,"LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",LACTEOS,111_arbol,,,data20220913
324,162.0,FORMULA LACTEA,ALIMENTOS,"LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",LACTEOS,111_arbol,,,data20220913
325,143.0,LECHE CONDENSADA,ALIMENTOS,"LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",LACTEOS,111_arbol,,,data20220913
326,141.0,LECHE EN POLVO,ALIMENTOS,"LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",LACTEOS,111_arbol,,,data20220913
327,144.0,LECHE PASTEURIZADA,ALIMENTOS,"LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",LACTEOS,111_arbol,,,data20220913
328,161.0,LECHE ULTRAPASTEURIZADA,ALIMENTOS,"LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",LACTEOS,111_arbol,,,data20220913
329,164.0,PRODUCTO LACTEO,ALIMENTOS,"LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",LACTEOS,111_arbol,,,data20220913
330,148.0,QUESO CHIHUAHUA,ALIMENTOS,"LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",LACTEOS,111_arbol,,,data20220913
331,149.0,QUESO MANCHEGO,ALIMENTOS,"LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",LACTEOS,111_arbol,,,data20220913
332,150.0,QUESO OAXACA,ALIMENTOS,"LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",LACTEOS,111_arbol,,,data20220913
333,153.0,QUESO PANELA,ALIMENTOS,"LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",LACTEOS,111_arbol,,,data20220913
334,160.0,YOGHURT,ALIMENTOS,"LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",LACTEOS,111_arbol,,,data20220913
335,929.0,COMBINADO PRIMAVERA,ALIMENTOS,"LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",PRODUCTOS EN REFRIGERACION,111_arbol,,,data20220913
336,928.0,FLORETES DE BROCOLI,ALIMENTOS,"LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",PRODUCTOS EN REFRIGERACION,111_arbol,,,data20220913
337,919.0,GRANOS DE ELOTE,ALIMENTOS,"LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",PRODUCTOS EN REFRIGERACION,111_arbol,,,data20220913
338,920.0,GUARNICION DE VERDURAS,ALIMENTOS,"LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",PRODUCTOS EN REFRIGERACION,111_arbol,,,data20220913
339,50.0,HELADO,ALIMENTOS,"LACTEOS, SALCHICHONERIA Y PRODUCTOS EN REFRIG.",PRODUCTOS EN REFRIGERACION,111_arbol,,,data20220913
